CP001733.1,NC_015183.1,NC_018679.1,NC_017196.2,AAJM01,NC_008542.1,NC_002696.2,ATLH01,NZ_CP009976.1,ATLG01,NZ_CP009887.1,NC_002179.2,CP000312.1,NC_003910.7,NC_014230.1,AJKU01,CP002491.1,NC_012971.2,AE014075.1,NZ_CP009789.1,NC_015948.1,AFAO01,NZ_AP012544.1,NC_008054.1,NC_009004.1,NZ_CP009494.1,AZJX01,AZKB01,NC_004547.2,NC_007205.1,NC_005072.1,NC_007577.1,NC_008817.1,NC_007335.2,NC_005042.1,NC_008820.1,NC_005071.1,NC_008819.1,NC_017731.1,ASWV01,AZUG01,NC_012660.1,ANJD01,NC_014010.1,NC_008380.1,ATYQ01,NC_003911.12,NC_016810.1,NC_003197.1,NC_016856.1,NC_022569.1,NC_020528.1,NC_007712.1,NC_007795.1,CP000410.1,NC_003098.1,CP002888.1,NC_003888.3,JPOY01,NC_021058.1,NC_002754.1,ADXL01,NZ_CP006882.1,NC_009481.1,AAOK01,NC_005070.1,CP003184.1,NC_005835.1,NC_006461.1,AAZW01,NZ_CP009840.1
JF770475,-1.4032,-1.4362,-1.38518,-1.39838,-1.40031,-1.48204,-1.46637,-1.40127,-1.40208,-1.40057,-1.4017,-1.39921,-1.42075,-1.38915,-1.40575,-1.41862,-1.39822,-1.39726,-1.39487,-1.39634,-1.44906,-1.41331,-1.4021,-1.4126,-1.39891,-1.48632,-1.39665,-1.39747,-1.39597,-1.40134,-1.40088,-1.40072,-1.39993,-1.39495,-1.39502,-1.39367,-1.39628,-1.39442,-1.38634,-1.47457,-1.47554,-1.44295,-1.43286,-1.40087,-1.4512,-1.45093,-1.45915,-1.401,-1.40161,-1.40167,-1.40044,-1.45694,-1.40806,-1.40105,-1.39561,-1.39557,-1.38944,-1.50606,-1.44123,-1.4035,-1.40935,-1.43526,-1.42341,-1.42482,-1.41898,-1.42336,-1.4004,-1.4529,-1.45395,-1.38525,-1.39393
EF056009,-1.40952,-1.4589,-1.38293,-1.4032,-1.38436,-1.49703,-1.48035,-1.38322,-1.38313,-1.384,-1.38307,-1.39323,-1.40988,-1.37911,-1.38887,-1.43333,-1.38906,-1.40397,-1.40049,-1.40351,-1.45901,-1.42139,-1.41047,-1.41442,-1.38883,-1.49878,-1.40005,-1.39938,-1.40228,-1.39292,-1.39367,-1.39213,-1.39343,-1.387,-1.383,-1.40155,-1.40374,-1.38663,-1.38226,-1.48889,-1.48926,-1.45978,-1.45037,-1.40753,-1.47502,-1.47406,-1.47391,-1.40828,-1.40925,-1.40932,-1.40835,-1.47767,-1.42326,-1.38827,-1.38229,-1.38227,-1.37829,-1.51557,-1.45339,-1.39273,-1.39972,-1.45179,-1.43474,-1.43993,-1.43303,-1.43622,-1.39253,-1.45505,-1.45501,-1.3805,-1.39483
HM173637,-1.40122,-1.40064,-1.38895,-1.39458,-1.42784,-1.44788,-1.44352,-1.42978,-1.4324,-1.43132,-1.43081,-1.41248,-1.45672,-1.41488,-1.43411,-1.39035,-1.41609,-1.37453,-1.37266,-1.37579,-1.42523,-1.42215,-1.39933,-1.40914,-1.42049,-1.45599,-1.40879,-1.40757,-1.37564,-1.42105,-1.42216,-1.42108,-1.42117,-1.41803,-1.41478,-1.39316,-1.39416,-1.41788,-1.39685,-1.44343,-1.44433,-1.40666,-1.39569,-1.39156,-1.41279,-1.41404,-1.42661,-1.3761,-1.3763,-1.3765,-1.37487,-1.41832,-1.38627,-1.42914,-1.41284,-1.41273,-1.4142,-1.48539,-1.40828,-1.43315,-1.43696,-1.41656,-1.40281,-1.40377,-1.39709,-1.40438,-1.42079,-1.4496,-1.44927,-1.39726,-1.38745
KC252997,-1.43411,-1.35194,-1.45475,-1.44262,-1.49572,-1.34339,-1.31631,-1.49084,-1.49411,-1.49388,-1.4932,-1.43212,-1.45658,-1.49203,-1.46733,-1.3699,-1.4679,-1.40451,-1.40477,-1.40438,-1.28364,-1.44628,-1.43717,-1.40962,-1.45939,-1.30064,-1.44168,-1.44042,-1.4077,-1.42818,-1.43773,-1.43976,-1.44002,-1.44523,-1.44216,-1.4175,-1.41771,-1.44466,-1.46491,-1.31575,-1.3166,-1.34632,-1.35626,-1.43818,-1.33742,-1.33799,-1.35444,-1.38938,-1.38921,-1.38933,-1.3893,-1.32403,-1.37695,-1.46462,-1.44881,-1.44869,-1.45361,-1.27931,-1.36458,-1.46013,-1.4712,-1.3636,-1.36165,-1.35943,-1.36843,-1.35939,-1.46683,-1.36673,-1.36709,-1.47478,-1.4313
KF056323,-1.42148,-1.39927,-1.40716,-1.40519,-1.45364,-1.42255,-1.42536,-1.4544,-1.45407,-1.45383,-1.45266,-1.41615,-1.45794,-1.42985,-1.44991,-1.39181,-1.43582,-1.38637,-1.38344,-1.38911,-1.39718,-1.43383,-1.41035,-1.42176,-1.43439,-1.41772,-1.41884,-1.41997,-1.38153,-1.42168,-1.4362,-1.43572,-1.43188,-1.42638,-1.4326,-1.39377,-1.39692,-1.42815,-1.41458,-1.42713,-1.42674,-1.39615,-1.38567,-1.40417,-1.40604,-1.40483,-1.4147,-1.39203,-1.39197,-1.39163,-1.39115,-1.40445,-1.39763,-1.43975,-1.42589,-1.42587,-1.42126,-1.44808,-1.40227,-1.44402,-1.45343,-1.40438,-1.39172,-1.38761,-1.38278,-1.38831,-1.44292,-1.45663,-1.45558,-1.40441,-1.3972
JF734911,-1.36453,-1.45137,-1.35511,-1.3696,-1.36085,-1.49143,-1.47478,-1.35099,-1.35291,-1.35203,-1.35134,-1.3728,-1.3944,-1.35244,-1.36103,-1.42218,-1.35352,-1.39975,-1.40005,-1.39968,-1.46513,-1.25333,-1.38654,-1.39723,-1.36494,-1.50434,-1.36783,-1.36783,-1.39577,-1.37325,-1.37199,-1.37031,-1.36804,-1.36579,-1.36544,-1.39494,-1.39482,-1.36504,-1.35809,-1.48735,-1.48848,-1.45446,-1.44937,-1.39881,-1.46884,-1.46627,-1.47709,-1.39908,-1.40008,-1.39969,-1.39925,-1.47639,-1.40725,-1.36747,-1.37062,-1.37073,-1.37542,-1.51234,-1.4486,-1.37412,-1.37978,-1.44481,-1.43334,-1.43565,-1.42726,-1.4347,-1.36391,-1.45563,-1.45522,-1.3674,-1.38976
AJ251789,-1.39978,-1.42939,-1.38577,-1.38995,-1.40663,-1.47783,-1.47074,-1.40855,-1.40988,-1.41068,-1.40897,-1.40294,-1.4383,-1.39386,-1.41415,-1.42557,-1.39186,-1.40104,-1.39933,-1.40014,-1.44722,-1.4115,-1.37414,-1.40666,-1.39882,-1.48479,-1.39399,-1.39239,-1.39617,-1.40683,-1.4064,-1.40686,-1.40727,-1.40045,-1.3975,-1.39523,-1.39797,-1.40027,-1.38769,-1.47697,-1.47688,-1.44017,-1.42711,-1.39157,-1.4447,-1.44435,-1.45524,-1.40644,-1.40638,-1.40647,-1.40549,-1.44889,-1.40976,-1.40536,-1.3949,-1.39493,-1.39457,-1.51053,-1.42991,-1.4126,-1.42043,-1.44147,-1.42261,-1.42435,-1.41639,-1.42162,-1.40061,-1.45561,-1.45678,-1.38874,-1.39602
KF188410,-1.39769,-1.43367,-1.38462,-1.38741,-1.39316,-1.48322,-1.46812,-1.40036,-1.3987,-1.39948,-1.39971,-1.39517,-1.42939,-1.39267,-1.4047,-1.43174,-1.38851,-1.4097,-1.40876,-1.40971,-1.45269,-1.40221,-1.39806,-1.3965,-1.39199,-1.49218,-1.39268,-1.38994,-1.40483,-1.40349,-1.3992,-1.40057,-1.39916,-1.39202,-1.39079,-1.39836,-1.40003,-1.39134,-1.38707,-1.48019,-1.48155,-1.44995,-1.44328,-1.4036,-1.44956,-1.44879,-1.46042,-1.4107,-1.41054,-1.41074,-1.41013,-1.45228,-1.41659,-1.40038,-1.38829,-1.38829,-1.38923,-1.50954,-1.4423,-1.39587,-1.40095,-1.44494,-1.42807,-1.43163,-1.4222,-1.42861,-1.39582,-1.45065,-1.4495,-1.38761,-1.40636
GQ979703,-1.38244,-1.46415,-1.36752,-1.3723,-1.33952,-1.49701,-1.47994,-1.34603,-1.3456,-1.34633,-1.34564,-1.37787,-1.35969,-1.34673,-1.35206,-1.43497,-1.34888,-1.4084,-1.40517,-1.40778,-1.46373,-1.38425,-1.39896,-1.40189,-1.34901,-1.50231,-1.37111,-1.36772,-1.40566,-1.35791,-1.35654,-1.35824,-1.35779,-1.36022,-1.35738,-1.40214,-1.4093,-1.35752,-1.35704,-1.48933,-1.48918,-1.4702,-1.46007,-1.40138,-1.48197,-1.47953,-1.48017,-1.4089,-1.40986,-1.40963,-1.40899,-1.48671,-1.41569,-1.34653,-1.36094,-1.361,-1.36004,-1.5071,-1.4602,-1.35877,-1.36338,-1.45487,-1.43875,-1.44352,-1.4375,-1.43582,-1.35115,-1.44989,-1.44926,-1.37671,-1.39223
GU339467,-1.43589,-1.3529,-1.44333,-1.43443,-1.49286,-1.3484,-1.32879,-1.48749,-1.49139,-1.49156,-1.49023,-1.43064,-1.46323,-1.48266,-1.47168,-1.37857,-1.46482,-1.40466,-1.40313,-1.40413,-1.33157,-1.44796,-1.42208,-1.4021,-1.46017,-1.30967,-1.4381,-1.43699,-1.39921,-1.43226,-1.44237,-1.44233,-1.44271,-1.44564,-1.44492,-1.39799,-1.39465,-1.44665,-1.45497,-1.32821,-1.32911,-1.34009,-1.34499,-1.42226,-1.33825,-1.33854,-1.35222,-1.39722,-1.39739,-1.39758,-1.39728,-1.33184,-1.38255,-1.46542,-1.44684,-1.44676,-1.44808,-1.31653,-1.3591,-1.46133,-1.47487,-1.34879,-1.34848,-1.34711,-1.35499,-1.34708,-1.46809,-1.39606,-1.39631,-1.45114,-1.42424
KF024723,-1.41844,-1.36727,-1.42931,-1.42887,-1.47981,-1.37803,-1.3747,-1.47736,-1.48143,-1.47932,-1.47996,-1.42881,-1.4649,-1.46917,-1.46604,-1.38322,-1.45287,-1.39493,-1.394,-1.39365,-1.36667,-1.44037,-1.40947,-1.41934,-1.45448,-1.34927,-1.43074,-1.43115,-1.38949,-1.43182,-1.43915,-1.44005,-1.44025,-1.44165,-1.43849,-1.39938,-1.3987,-1.44188,-1.43918,-1.37242,-1.37329,-1.35745,-1.36053,-1.40777,-1.36756,-1.36742,-1.37324,-1.38936,-1.38956,-1.38981,-1.38955,-1.3639,-1.38446,-1.46078,-1.44082,-1.4408,-1.44346,-1.37706,-1.36721,-1.45834,-1.46996,-1.37191,-1.36636,-1.36606,-1.36901,-1.36672,-1.45922,-1.42331,-1.42384,-1.43751,-1.41351
KF024724,-1.43594,-1.36626,-1.44433,-1.43536,-1.49001,-1.36321,-1.34815,-1.48673,-1.48814,-1.48834,-1.48757,-1.43056,-1.4637,-1.48468,-1.47139,-1.38128,-1.46475,-1.40616,-1.40584,-1.40557,-1.34273,-1.44559,-1.42707,-1.41165,-1.46193,-1.32911,-1.43814,-1.43672,-1.40238,-1.43181,-1.44041,-1.44106,-1.44073,-1.44542,-1.4431,-1.40593,-1.40514,-1.44575,-1.45668,-1.35041,-1.35009,-1.35949,-1.36207,-1.4268,-1.35594,-1.35582,-1.36587,-1.39645,-1.39668,-1.39678,-1.39666,-1.34828,-1.38766,-1.46587,-1.44604,-1.44586,-1.44888,-1.34027,-1.36873,-1.46096,-1.47325,-1.36901,-1.36569,-1.36529,-1.36986,-1.36558,-1.46532,-1.40848,-1.40948,-1.45255,-1.42847
KF024725,-1.42718,-1.39419,-1.42373,-1.43095,-1.47929,-1.42374,-1.40579,-1.47549,-1.47541,-1.47764,-1.47467,-1.42874,-1.46863,-1.46251,-1.46638,-1.39354,-1.45243,-1.40382,-1.40463,-1.40371,-1.39957,-1.44111,-1.41954,-1.41435,-1.45145,-1.41434,-1.43212,-1.43363,-1.40052,-1.43353,-1.44144,-1.44187,-1.44083,-1.44233,-1.43947,-1.40924,-1.40928,-1.4428,-1.43839,-1.41557,-1.41745,-1.39396,-1.39016,-1.41727,-1.40207,-1.40199,-1.41004,-1.39766,-1.39768,-1.39761,-1.39741,-1.39626,-1.39667,-1.46195,-1.43939,-1.4394,-1.44118,-1.43386,-1.39667,-1.45499,-1.46678,-1.40548,-1.39582,-1.39723,-1.39843,-1.40001,-1.45994,-1.43301,-1.43277,-1.43666,-1.42015
KF024726,-1.43653,-1.36781,-1.44544,-1.43604,-1.49054,-1.36554,-1.34911,-1.48758,-1.49002,-1.48958,-1.48899,-1.43005,-1.46399,-1.4848,-1.47102,-1.38131,-1.46434,-1.40681,-1.4073,-1.40621,-1.34432,-1.44645,-1.42726,-1.41111,-1.46127,-1.32917,-1.43647,-1.4358,-1.403,-1.43209,-1.44136,-1.44175,-1.44138,-1.44557,-1.44268,-1.40646,-1.40553,-1.4465,-1.457,-1.35038,-1.35046,-1.35977,-1.36247,-1.42686,-1.35732,-1.35818,-1.36771,-1.39577,-1.3959,-1.39603,-1.39595,-1.34991,-1.38791,-1.4659,-1.44625,-1.44603,-1.44977,-1.34035,-1.37017,-1.46004,-1.47281,-1.37068,-1.3663,-1.36596,-1.37145,-1.36594,-1.4657,-1.40897,-1.40935,-1.45231,-1.43021
KF024727,-1.41941,-1.31915,-1.43816,-1.42921,-1.49655,-1.30389,-1.29427,-1.48996,-1.49277,-1.49154,-1.49189,-1.43501,-1.4557,-1.48341,-1.46808,-1.33515,-1.46716,-1.38114,-1.38168,-1.38001,-1.31506,-1.44606,-1.41007,-1.40538,-1.46233,-1.266,-1.4364,-1.43711,-1.37423,-1.42967,-1.43704,-1.43967,-1.43883,-1.44508,-1.44266,-1.39565,-1.39371,-1.44516,-1.45284,-1.29097,-1.29051,-1.30202,-1.30879,-1.40478,-1.30481,-1.30406,-1.30373,-1.36535,-1.36561,-1.36612,-1.36629,-1.30142,-1.3468,-1.46636,-1.44853,-1.44844,-1.4521,-1.27899,-1.32104,-1.46143,-1.47442,-1.32541,-1.33475,-1.33213,-1.34512,-1.33443,-1.46693,-1.39514,-1.39407,-1.45332,-1.40907
KF024728,-1.43196,-1.38301,-1.4299,-1.42477,-1.47287,-1.40885,-1.39432,-1.47097,-1.47339,-1.47201,-1.47153,-1.42205,-1.4653,-1.46399,-1.46452,-1.4059,-1.44954,-1.41202,-1.41104,-1.41153,-1.3829,-1.44152,-1.41942,-1.40994,-1.45043,-1.38685,-1.43218,-1.43194,-1.40656,-1.43144,-1.4377,-1.43932,-1.43937,-1.43793,-1.43499,-1.39783,-1.39711,-1.43787,-1.44071,-1.39245,-1.39426,-1.38448,-1.38123,-1.41924,-1.37904,-1.37941,-1.39614,-1.4089,-1.4094,-1.40923,-1.40855,-1.37675,-1.40103,-1.45905,-1.43207,-1.43196,-1.43464,-1.408,-1.39185,-1.45289,-1.46245,-1.3876,-1.37944,-1.37748,-1.37743,-1.3787,-1.45254,-1.42267,-1.42232,-1.43448,-1.42187
KF024729,-1.42813,-1.32541,-1.44886,-1.434,-1.49735,-1.30701,-1.26911,-1.49077,-1.49432,-1.49222,-1.49353,-1.43413,-1.45172,-1.49012,-1.46694,-1.33144,-1.46719,-1.38404,-1.38507,-1.38317,-1.3059,-1.44664,-1.41525,-1.39506,-1.46345,-1.25614,-1.43795,-1.43996,-1.38241,-1.42748,-1.43557,-1.43645,-1.43611,-1.44509,-1.443,-1.39916,-1.39737,-1.44497,-1.46013,-1.27347,-1.27452,-1.29325,-1.30821,-1.40619,-1.31031,-1.31061,-1.29098,-1.36689,-1.36684,-1.36703,-1.36694,-1.30349,-1.3446,-1.46398,-1.44959,-1.44939,-1.45351,-1.24679,-1.32331,-1.45725,-1.47322,-1.31598,-1.32702,-1.32598,-1.33934,-1.32632,-1.46836,-1.35288,-1.35334,-1.46488,-1.41112
KF024730,-1.42231,-1.33722,-1.43546,-1.42885,-1.49035,-1.3288,-1.31971,-1.48605,-1.48832,-1.48715,-1.48782,-1.42872,-1.45987,-1.48022,-1.46831,-1.35403,-1.46007,-1.38753,-1.38727,-1.38638,-1.33114,-1.44639,-1.41139,-1.40729,-1.4585,-1.29538,-1.43332,-1.43383,-1.38224,-1.42951,-1.43822,-1.43977,-1.43998,-1.44424,-1.44206,-1.39524,-1.39486,-1.44419,-1.45046,-1.31267,-1.3133,-1.3222,-1.32909,-1.40653,-1.32694,-1.32753,-1.32908,-1.37633,-1.3764,-1.37643,-1.37648,-1.32453,-1.36012,-1.46403,-1.44664,-1.44653,-1.44804,-1.30888,-1.33908,-1.45833,-1.4715,-1.34054,-1.34593,-1.34403,-1.35272,-1.34543,-1.46351,-1.39915,-1.39844,-1.44991,-1.41359
KF024731,-1.42617,-1.39463,-1.41997,-1.43046,-1.47453,-1.42326,-1.40719,-1.47335,-1.47648,-1.47572,-1.47514,-1.42695,-1.46763,-1.46104,-1.46574,-1.39306,-1.45041,-1.401,-1.40131,-1.40094,-1.39867,-1.43953,-1.41667,-1.41744,-1.45179,-1.41065,-1.43265,-1.43235,-1.39662,-1.43474,-1.44033,-1.44217,-1.44166,-1.44259,-1.43872,-1.40583,-1.40942,-1.44289,-1.43819,-1.41236,-1.41453,-1.38998,-1.38795,-1.41463,-1.40023,-1.40097,-1.40496,-1.39634,-1.39623,-1.39643,-1.39653,-1.39763,-1.39582,-1.46025,-1.4388,-1.43867,-1.44049,-1.43398,-1.39535,-1.45441,-1.46442,-1.40471,-1.39366,-1.39522,-1.39683,-1.39665,-1.45832,-1.43741,-1.43799,-1.4324,-1.41613
KP027200,-1.41468,-1.32719,-1.43355,-1.43342,-1.49403,-1.29337,-1.30543,-1.48662,-1.49156,-1.48915,-1.49015,-1.43414,-1.45548,-1.48286,-1.46669,-1.33933,-1.46511,-1.384,-1.38449,-1.3831,-1.32245,-1.4453,-1.41062,-1.42104,-1.46061,-1.27218,-1.43688,-1.43845,-1.37699,-1.42869,-1.43827,-1.44053,-1.43859,-1.4466,-1.44378,-1.40299,-1.39916,-1.44712,-1.44971,-1.30673,-1.30672,-1.3186,-1.32201,-1.40544,-1.30873,-1.30926,-1.31559,-1.3701,-1.36965,-1.36999,-1.37018,-1.30247,-1.35442,-1.46694,-1.44808,-1.44784,-1.45271,-1.30105,-1.33038,-1.45848,-1.47384,-1.33704,-1.35086,-1.34577,-1.35792,-1.3515,-1.46697,-1.41334,-1.41277,-1.44957,-1.41746
GQ303262,-1.43024,-1.34604,-1.4399,-1.43243,-1.4886,-1.34772,-1.31779,-1.48437,-1.48696,-1.48559,-1.48613,-1.42893,-1.46103,-1.47977,-1.46861,-1.36663,-1.46283,-1.39809,-1.39737,-1.39739,-1.34098,-1.44593,-1.41683,-1.39627,-1.45863,-1.30137,-1.43455,-1.43487,-1.39437,-1.43088,-1.43931,-1.4409,-1.43984,-1.4438,-1.44015,-1.39362,-1.39211,-1.44372,-1.45425,-1.31571,-1.31648,-1.32972,-1.33709,-1.41473,-1.33317,-1.33434,-1.33793,-1.38665,-1.38653,-1.38666,-1.38675,-1.3278,-1.37135,-1.46355,-1.44568,-1.44553,-1.44667,-1.30947,-1.35589,-1.45968,-1.47238,-1.34397,-1.34678,-1.34641,-1.35339,-1.34522,-1.46387,-1.39003,-1.38972,-1.45098,-1.42056
GQ303260,-1.43009,-1.34623,-1.43993,-1.43267,-1.48888,-1.34818,-1.31815,-1.48461,-1.48708,-1.48603,-1.48612,-1.42864,-1.46131,-1.47952,-1.46861,-1.36686,-1.46254,-1.39768,-1.39714,-1.39701,-1.34126,-1.44592,-1.41705,-1.39621,-1.45835,-1.30177,-1.43435,-1.435,-1.39397,-1.43089,-1.43912,-1.44095,-1.43997,-1.44368,-1.44002,-1.39382,-1.39209,-1.44355,-1.45402,-1.3161,-1.31675,-1.32937,-1.3368,-1.41492,-1.33346,-1.33445,-1.33828,-1.38652,-1.38633,-1.38645,-1.38656,-1.32787,-1.37138,-1.46325,-1.44474,-1.44461,-1.44593,-1.31048,-1.35592,-1.45958,-1.47222,-1.34428,-1.34638,-1.34634,-1.3531,-1.34531,-1.46392,-1.39086,-1.39048,-1.45092,-1.42001
JN412588,-1.4304,-1.34569,-1.43987,-1.43243,-1.4889,-1.34705,-1.31654,-1.48505,-1.4876,-1.4859,-1.48662,-1.42937,-1.46137,-1.47983,-1.46849,-1.36574,-1.46327,-1.39777,-1.39708,-1.39699,-1.34098,-1.44609,-1.41652,-1.39559,-1.45906,-1.30036,-1.43468,-1.43527,-1.39407,-1.43079,-1.43955,-1.44099,-1.44036,-1.4442,-1.4405,-1.39376,-1.39239,-1.44435,-1.4539,-1.31472,-1.31522,-1.32871,-1.33642,-1.4142,-1.33282,-1.33352,-1.33756,-1.38573,-1.38578,-1.38585,-1.38594,-1.32729,-1.37108,-1.46359,-1.44544,-1.44528,-1.44701,-1.30886,-1.3552,-1.45978,-1.47252,-1.34327,-1.3462,-1.3462,-1.35321,-1.34506,-1.46395,-1.38973,-1.38971,-1.45111,-1.41958
JN412592,-1.43018,-1.34498,-1.44047,-1.43228,-1.48867,-1.34549,-1.31438,-1.48495,-1.4878,-1.48594,-1.48681,-1.42931,-1.46116,-1.48066,-1.46872,-1.36551,-1.46305,-1.3978,-1.3973,-1.39704,-1.33948,-1.4463,-1.41738,-1.39519,-1.45891,-1.2979,-1.43484,-1.4353,-1.39418,-1.43095,-1.43952,-1.44108,-1.44036,-1.44412,-1.44039,-1.39362,-1.39201,-1.44407,-1.45458,-1.31318,-1.31377,-1.32812,-1.33573,-1.41497,-1.33115,-1.3323,-1.33629,-1.38588,-1.38585,-1.38594,-1.38598,-1.32588,-1.37059,-1.46381,-1.44559,-1.44544,-1.44728,-1.30576,-1.35463,-1.45946,-1.47219,-1.34298,-1.34552,-1.3454,-1.35287,-1.34397,-1.46414,-1.3887,-1.38847,-1.45183,-1.42061
JN624850,-1.43027,-1.34512,-1.44057,-1.43258,-1.4892,-1.34667,-1.31633,-1.48483,-1.48722,-1.48591,-1.48642,-1.42935,-1.46131,-1.48038,-1.46856,-1.36532,-1.46256,-1.39748,-1.39666,-1.39671,-1.34045,-1.44606,-1.41678,-1.39553,-1.45876,-1.30015,-1.43416,-1.43483,-1.39396,-1.43104,-1.4394,-1.44087,-1.44046,-1.44396,-1.44028,-1.39325,-1.39196,-1.44404,-1.45426,-1.31428,-1.31509,-1.32826,-1.33578,-1.41494,-1.33208,-1.33304,-1.33687,-1.38525,-1.3851,-1.38521,-1.38523,-1.32676,-1.37052,-1.46331,-1.44557,-1.44542,-1.44688,-1.30808,-1.35481,-1.45948,-1.47242,-1.34288,-1.34594,-1.34568,-1.35302,-1.34518,-1.46399,-1.3896,-1.3894,-1.45153,-1.42004
JN699626,-1.42991,-1.34513,-1.44031,-1.43218,-1.48898,-1.34611,-1.31627,-1.4848,-1.48757,-1.48602,-1.48649,-1.42923,-1.46108,-1.48058,-1.46839,-1.36507,-1.46268,-1.39715,-1.39628,-1.39621,-1.3402,-1.4459,-1.41664,-1.39566,-1.4586,-1.29965,-1.43434,-1.4351,-1.3937,-1.43107,-1.43955,-1.4411,-1.4405,-1.444,-1.44041,-1.39372,-1.3922,-1.44399,-1.45436,-1.31429,-1.31492,-1.32835,-1.33598,-1.41495,-1.33183,-1.33276,-1.33699,-1.38525,-1.38514,-1.38524,-1.38532,-1.3264,-1.37011,-1.46346,-1.44537,-1.44521,-1.44679,-1.30781,-1.35507,-1.4596,-1.47216,-1.34284,-1.34592,-1.34558,-1.35278,-1.34491,-1.46387,-1.38953,-1.38931,-1.45155,-1.42023
JN699627,-1.43024,-1.34556,-1.44015,-1.43221,-1.48915,-1.34703,-1.31712,-1.48496,-1.48767,-1.48621,-1.48663,-1.42925,-1.46127,-1.48003,-1.46843,-1.36554,-1.4627,-1.39758,-1.39679,-1.39665,-1.34129,-1.44637,-1.41671,-1.39578,-1.45869,-1.30117,-1.43439,-1.43513,-1.39396,-1.43088,-1.43915,-1.44078,-1.44011,-1.444,-1.4403,-1.39369,-1.39237,-1.44402,-1.45405,-1.31494,-1.31563,-1.32867,-1.33606,-1.4149,-1.3324,-1.33306,-1.33759,-1.3859,-1.38592,-1.38598,-1.38608,-1.3271,-1.37129,-1.46376,-1.44487,-1.44474,-1.4466,-1.30946,-1.35539,-1.45999,-1.47233,-1.34369,-1.34639,-1.34594,-1.35286,-1.34549,-1.46375,-1.39023,-1.39004,-1.45124,-1.42016
KC691257,-1.43029,-1.34593,-1.44049,-1.43203,-1.48889,-1.34781,-1.31769,-1.48455,-1.4872,-1.48595,-1.48604,-1.42909,-1.46136,-1.47988,-1.46861,-1.36633,-1.46294,-1.39762,-1.39708,-1.39683,-1.34082,-1.44595,-1.41694,-1.39603,-1.45849,-1.30122,-1.43455,-1.43512,-1.39398,-1.43126,-1.4396,-1.44119,-1.44057,-1.44383,-1.44059,-1.39377,-1.39179,-1.44395,-1.45418,-1.31565,-1.31641,-1.32927,-1.33697,-1.41455,-1.33316,-1.33424,-1.33854,-1.38617,-1.38597,-1.3861,-1.38615,-1.32745,-1.37123,-1.46363,-1.44523,-1.44507,-1.44671,-1.30988,-1.35581,-1.45996,-1.47279,-1.34351,-1.34628,-1.34635,-1.35277,-1.34528,-1.46415,-1.39008,-1.38962,-1.45109,-1.41993
KC748968,-1.4305,-1.34575,-1.44009,-1.43276,-1.48915,-1.34777,-1.3175,-1.4849,-1.4874,-1.48604,-1.48668,-1.42925,-1.46159,-1.4801,-1.46845,-1.36606,-1.46308,-1.39775,-1.397,-1.3969,-1.34146,-1.44596,-1.41715,-1.39592,-1.4586,-1.30151,-1.43429,-1.43504,-1.39403,-1.43122,-1.43949,-1.44102,-1.44038,-1.44423,-1.44042,-1.39314,-1.3919,-1.44428,-1.45404,-1.31562,-1.31639,-1.32901,-1.33657,-1.41477,-1.33317,-1.33392,-1.33794,-1.38571,-1.38559,-1.3857,-1.38578,-1.32748,-1.37102,-1.46358,-1.44543,-1.4453,-1.44649,-1.30966,-1.35553,-1.45986,-1.47234,-1.34399,-1.34662,-1.34619,-1.35308,-1.3457,-1.46401,-1.3904,-1.39031,-1.45107,-1.42038
KC748970,-1.43005,-1.3459,-1.44033,-1.43262,-1.48926,-1.34755,-1.3179,-1.4847,-1.48726,-1.48551,-1.48612,-1.42904,-1.46113,-1.48026,-1.46833,-1.3665,-1.46248,-1.39805,-1.39725,-1.39742,-1.3414,-1.44629,-1.41697,-1.39599,-1.45896,-1.30092,-1.43468,-1.43538,-1.39456,-1.43116,-1.43929,-1.44087,-1.44035,-1.44392,-1.44016,-1.39384,-1.39237,-1.4439,-1.4541,-1.31571,-1.31629,-1.3296,-1.33723,-1.41438,-1.33297,-1.33408,-1.33787,-1.38628,-1.38621,-1.38636,-1.38645,-1.32748,-1.37117,-1.46364,-1.44503,-1.44488,-1.44645,-1.30956,-1.35572,-1.45981,-1.47264,-1.34417,-1.34673,-1.34659,-1.35352,-1.34567,-1.46387,-1.38973,-1.38938,-1.4518,-1.42066
GQ303259,-1.41931,-1.33282,-1.43691,-1.43227,-1.49582,-1.32039,-1.32118,-1.4881,-1.49196,-1.49018,-1.49128,-1.43403,-1.45703,-1.48204,-1.46971,-1.35387,-1.4648,-1.39253,-1.39262,-1.39157,-1.32645,-1.44589,-1.41485,-1.41624,-1.46156,-1.28226,-1.43718,-1.43707,-1.38313,-1.4299,-1.43869,-1.43945,-1.43877,-1.44536,-1.44346,-1.39992,-1.39985,-1.44558,-1.45174,-1.32027,-1.31983,-1.32113,-1.32753,-1.40786,-1.32272,-1.32234,-1.32155,-1.38189,-1.38212,-1.38227,-1.38225,-1.31739,-1.36151,-1.46524,-1.44798,-1.44776,-1.45019,-1.30716,-1.33092,-1.46043,-1.47482,-1.34309,-1.34971,-1.34754,-1.35802,-1.35066,-1.46666,-1.40561,-1.40496,-1.44934,-1.41204
