CP001733.1,NC_015183.1,NC_018679.1,NC_017196.2,AAJM01,NC_008542.1,NC_002696.2,ATLH01,NZ_CP009976.1,ATLG01,NZ_CP009887.1,NC_002179.2,CP000312.1,NC_003910.7,NC_014230.1,AJKU01,CP002491.1,NC_012971.2,AE014075.1,NZ_CP009789.1,NC_015948.1,AFAO01,NZ_AP012544.1,NC_008054.1,NC_009004.1,NZ_CP009494.1,AZJX01,AZKB01,NC_004547.2,NC_007205.1,NC_005072.1,NC_007577.1,NC_008817.1,NC_007335.2,NC_005042.1,NC_008820.1,NC_005071.1,NC_008819.1,NC_017731.1,ASWV01,AZUG01,NC_012660.1,ANJD01,NC_014010.1,NC_008380.1,ATYQ01,NC_003911.12,NC_016810.1,NC_003197.1,NC_016856.1,NC_022569.1,NC_020528.1,NC_007712.1,NC_007795.1,CP000410.1,NC_003098.1,CP002888.1,NC_003888.3,JPOY01,NC_021058.1,NC_002754.1,ADXL01,NZ_CP006882.1,NC_009481.1,AAOK01,NC_005070.1,CP003184.1,NC_005835.1,NC_006461.1,AAZW01,NZ_CP009840.1
AJ251789,0.23146,0.19816,0.28972,0.28499,0.22029,0.08392,0.047096,0.27113,0.26818,0.27049,0.27428,0.16499,0.21708,0.30973,0.17759,0.17773,0.33975,0.24761,0.25577,0.24624,0.224,0.12231,0.43746,0.058874,0.27513,0.1168,0.29757,0.29079,0.29866,0.1948,0.20115,0.19599,0.2035,0.22026,0.22939,0.24084,0.23876,0.21497,0.28642,0.092861,0.094117,0.10554,0.14711,0.27233,0.15904,0.1586,0.12358,0.2334,0.2323,0.23255,0.23331,0.15418,0.24966,0.27986,0.2234,0.22294,0.27825,0.11526,0.18363,0.21014,0.20189,0.14731,0.18257,0.17383,0.20352,0.18438,0.26439,0.058701,0.061164,0.27507,0.28776
KF188410,0.22994,0.33186,0.23701,0.22987,0.15383,0.099837,0.18666,0.20861,0.20746,0.20944,0.20426,0.11667,0.10749,0.21671,0.12882,0.23037,0.22325,0.21924,0.22336,0.21742,0.22441,0.14349,0.27892,0.26382,0.20479,0.16183,0.17576,0.17247,0.24925,0.15246,0.15435,0.14952,0.16273,0.15864,0.15972,0.21508,0.22259,0.15771,0.22466,0.20528,0.20619,0.20716,0.23944,0.21552,0.27685,0.27671,0.17483,0.22826,0.22775,0.22811,0.22819,0.25938,0.25061,0.16251,0.20572,0.2056,0.1922,0.21199,0.17212,0.27311,0.26815,0.18971,0.21077,0.19354,0.20504,0.19577,0.19852,0.21205,0.21296,0.1975,0.24615
GQ979703,0.2824,0.12495,0.25917,0.31831,0.33926,-0.011471,0.013516,0.29013,0.28484,0.28566,0.29564,0.11819,0.26846,0.29692,0.18057,0.1837,0.36069,0.22968,0.23647,0.2303,0.13453,0.19579,0.17459,0.054059,0.3928,-0.022879,0.22647,0.2203,0.22841,0.20985,0.21083,0.21472,0.209,0.21729,0.23889,0.12368,0.12642,0.22782,0.28758,0.058666,0.059039,0.057871,0.09732,0.16771,0.078503,0.079644,0.05256,0.23064,0.2294,0.22939,0.23005,0.084487,0.22984,0.32989,0.34213,0.34154,0.30362,0.042615,0.074452,0.20861,0.20492,0.028466,0.04935,0.03948,0.071182,0.056961,0.29269,0.041242,0.039162,0.24384,0.24022
GU339467,0.13884,0.34335,0.14966,0.091227,0.1176,0.44578,0.52466,0.11273,0.11045,0.11107,0.11313,0.11753,0.14602,0.14188,0.1357,0.32662,0.064106,0.24911,0.23784,0.24931,0.45798,0.0018106,0.19246,0.39316,0.10633,0.58455,0.13064,0.13397,0.21248,0.15243,0.16252,0.17073,0.15713,0.1832,0.19673,0.29935,0.30315,0.17609,0.078325,0.53659,0.53683,0.51427,0.46405,0.11162,0.41714,0.41751,0.39331,0.22616,0.22626,0.22536,0.22588,0.43079,0.29832,0.10357,0.093361,0.093228,0.092912,0.56121,0.35957,0.1466,0.17172,0.46649,0.4454,0.40959,0.38242,0.43096,0.16075,0.39734,0.39657,0.12024,0.15983
KF024723,0.32263,0.3697,0.29281,0.22613,0.18906,0.32784,0.41702,0.24339,0.24033,0.24267,0.24323,0.24128,0.23714,0.2497,0.19761,0.41979,0.21162,0.35426,0.34714,0.354,0.38062,0.12035,0.32822,0.26465,0.16651,0.54775,0.20124,0.20093,0.36588,0.20015,0.25161,0.26792,0.24405,0.29429,0.29192,0.42099,0.4208,0.28998,0.21933,0.44599,0.4445,0.4652,0.42153,0.19157,0.40164,0.39953,0.32032,0.35585,0.35581,0.35561,0.35776,0.39504,0.3913,0.22083,0.16538,0.1655,0.18777,0.528,0.35903,0.21864,0.21223,0.48815,0.46329,0.42749,0.42072,0.43948,0.26581,0.34924,0.35039,0.27812,0.28438
KF024724,0.14656,0.30441,0.16014,0.11675,0.11783,0.44344,0.48666,0.11818,0.11894,0.11753,0.11897,0.13547,0.19059,0.16287,0.081049,0.36367,0.083012,0.28809,0.27419,0.28948,0.40579,0.037389,0.20266,0.40472,0.1096,0.60822,0.15281,0.15426,0.22581,0.16694,0.20114,0.20269,0.18938,0.2098,0.22359,0.27596,0.27217,0.20284,0.084355,0.49764,0.49874,0.48357,0.4516,0.13771,0.37562,0.37453,0.42774,0.26338,0.26351,0.26259,0.26268,0.39357,0.28829,0.12888,0.099118,0.098905,0.102,0.59268,0.38761,0.14619,0.16473,0.40554,0.3852,0.34678,0.32604,0.37716,0.15228,0.41592,0.41335,0.13127,0.17702
KF024725,0.083378,0.17731,0.14788,0.018424,-0.035357,0.14476,0.18131,0.038613,0.035571,0.036164,0.0398,0.033856,-0.032059,0.1017,-0.0094283,0.19891,0.019245,0.17219,0.17277,0.17158,0.14461,0.09862,0.17039,0.16383,0.051698,0.21585,0.10931,0.10609,0.1609,-0.0084407,-0.013722,-0.00036925,-0.015585,0.022803,0.037423,0.090219,0.10866,0.016222,0.094853,0.19438,0.19644,0.21881,0.25424,0.066512,0.15798,0.15684,0.1851,0.18871,0.18783,0.18831,0.18952,0.19746,0.15504,-0.010632,0.05045,0.050386,0.083134,0.19748,0.1306,0.036436,0.029777,0.11398,0.099888,0.10733,0.087296,0.071576,0.038921,0.13423,0.13275,0.14906,0.13251
KF024726,0.14436,0.28861,0.15017,0.11674,0.09984,0.42684,0.4692,0.081162,0.081739,0.0803,0.082416,0.13752,0.17591,0.16731,0.045921,0.3574,0.082758,0.28285,0.26837,0.28351,0.39508,0.028135,0.21651,0.40281,0.099149,0.59511,0.16344,0.16262,0.23225,0.1501,0.19582,0.20159,0.18761,0.21757,0.2208,0.28484,0.28018,0.20563,0.098746,0.49893,0.5001,0.47579,0.43925,0.14469,0.36238,0.36117,0.40639,0.26203,0.26226,0.26145,0.26169,0.37899,0.29162,0.10889,0.087614,0.087517,0.093262,0.58745,0.36814,0.13413,0.15518,0.39459,0.36773,0.33672,0.31626,0.36612,0.13131,0.39077,0.3905,0.14282,0.17809
KF024727,0.2034,0.41334,0.14493,0.1541,0.11225,0.43888,0.52749,0.13151,0.13059,0.12957,0.13184,0.10294,0.1484,0.16058,0.16022,0.35967,0.085641,0.25268,0.23873,0.25226,0.39049,-0.054601,0.22956,0.2997,0.097038,0.57638,0.1701,0.16962,0.22223,0.15314,0.16916,0.18262,0.16697,0.16713,0.19563,0.25228,0.25061,0.16301,0.089067,0.50279,0.50268,0.47875,0.45768,0.15875,0.45946,0.45843,0.48833,0.26417,0.2646,0.26385,0.26415,0.46423,0.31194,0.11691,0.083608,0.083905,0.079478,0.55094,0.43161,0.14743,0.17895,0.39462,0.37325,0.34124,0.31364,0.35881,0.1575,0.35075,0.35005,0.10944,0.16081
KF024728,0.31622,0.40153,0.33179,0.26095,0.20396,0.39327,0.3807,0.23494,0.23142,0.23188,0.23745,0.16353,0.17965,0.29731,0.2024,0.36865,0.23432,0.35363,0.35161,0.3533,0.44985,0.041036,0.36367,0.35119,0.2001,0.48423,0.25068,0.24994,0.33281,0.1959,0.21289,0.21985,0.20664,0.23672,0.25707,0.33844,0.3339,0.2312,0.2408,0.45532,0.45681,0.42374,0.40622,0.22321,0.45338,0.45249,0.37179,0.33954,0.33934,0.33861,0.33966,0.45337,0.38386,0.20466,0.19225,0.19246,0.23051,0.47227,0.33634,0.24812,0.26263,0.37162,0.3683,0.3431,0.34008,0.35599,0.26512,0.35938,0.36061,0.24948,0.28495
KF024729,0.1409,0.34274,0.080845,0.093158,0.10275,0.44913,0.58693,0.081497,0.07937,0.079059,0.080586,0.079192,0.12761,0.11246,0.098014,0.32511,0.046105,0.20324,0.18585,0.20457,0.3614,-0.088075,0.14459,0.32637,0.083797,0.5921,0.10076,0.10036,0.15158,0.14001,0.14633,0.15084,0.12279,0.13082,0.16003,0.19749,0.18786,0.1272,0.027588,0.54449,0.54379,0.51212,0.47269,0.16298,0.40594,0.40541,0.51686,0.19055,0.19065,0.18952,0.19027,0.4019,0.2683,0.10144,0.056612,0.056605,0.04121,0.61259,0.39985,0.086792,0.099721,0.38838,0.36984,0.328,0.3007,0.36693,0.068159,0.43172,0.4295,0.031316,0.09831
KF024730,0.23729,0.42766,0.17593,0.18172,0.18917,0.50228,0.57449,0.16283,0.16217,0.16362,0.1635,0.14833,0.23445,0.19016,0.17053,0.39043,0.15254,0.29716,0.28187,0.2958,0.46787,-0.04868,0.28446,0.38412,0.17692,0.67707,0.19389,0.19634,0.28324,0.21632,0.20666,0.21915,0.1908,0.22636,0.24366,0.33447,0.32474,0.22668,0.11372,0.58056,0.57798,0.55461,0.50698,0.20599,0.49132,0.48919,0.46833,0.27588,0.27585,0.27459,0.27647,0.47609,0.37287,0.19123,0.16876,0.16876,0.16732,0.66087,0.43551,0.19375,0.20023,0.48525,0.46747,0.42022,0.40086,0.46685,0.23633,0.40033,0.3991,0.14104,0.20675
KF024731,0.099704,0.19818,0.14895,0.033059,-0.033413,0.15565,0.18878,0.023661,0.019634,0.022716,0.024454,0.026047,-0.050924,0.10323,-0.00046982,0.21537,0.0063195,0.17735,0.17434,0.17682,0.14263,0.095492,0.19046,0.14291,0.022482,0.23868,0.094554,0.088586,0.18905,-0.024134,-0.0075255,0.0087277,-0.0094265,0.031644,0.029096,0.13425,0.15172,0.025617,0.081529,0.21977,0.22162,0.24262,0.26609,0.088603,0.16167,0.15986,0.20044,0.1964,0.19562,0.19576,0.19661,0.18607,0.18521,-0.00053317,0.028669,0.028563,0.061872,0.21598,0.17114,0.06624,0.058931,0.14371,0.13023,0.13621,0.12079,0.098061,0.017666,0.1321,0.13244,0.16176,0.13881
KP027200,0.22827,0.37509,0.13397,0.11597,0.055253,0.43628,0.48145,0.069988,0.062677,0.065227,0.070118,0.052724,0.085908,0.13989,0.13716,0.29706,0.06655,0.1877,0.17747,0.18735,0.30103,-0.034638,0.23028,0.16866,0.074912,0.57725,0.10392,0.098639,0.17723,0.077147,0.075433,0.082019,0.06466,0.097358,0.13662,0.20188,0.20221,0.095497,0.11027,0.44917,0.44791,0.40328,0.38254,0.17454,0.45023,0.45189,0.48121,0.19092,0.19046,0.19014,0.19065,0.46083,0.2368,0.05816,0.071777,0.072111,0.076077,0.50435,0.40936,0.10997,0.12731,0.30297,0.25815,0.2405,0.2136,0.24596,0.087611,0.30063,0.30205,0.11711,0.11734
GQ303262,0.20424,0.4764,0.18654,0.15077,0.17191,0.56278,0.68806,0.19015,0.18777,0.18838,0.18895,0.18482,0.21601,0.2005,0.19262,0.44125,0.11083,0.32934,0.3168,0.32882,0.48361,-0.031549,0.27719,0.47088,0.14454,0.77708,0.20946,0.20742,0.26601,0.2289,0.21359,0.22602,0.20073,0.20534,0.26871,0.34053,0.33496,0.20661,0.081947,0.68839,0.68803,0.64778,0.59847,0.15409,0.57432,0.57347,0.54447,0.33177,0.33139,0.33069,0.33146,0.59096,0.38147,0.18406,0.105,0.10494,0.10745,0.76894,0.41725,0.17601,0.20193,0.5328,0.50972,0.47776,0.43561,0.49262,0.19402,0.52212,0.52114,0.13465,0.17482
GQ303260,0.20283,0.47418,0.18506,0.14336,0.16433,0.55559,0.68812,0.18641,0.18431,0.18464,0.1857,0.18658,0.21667,0.19909,0.19299,0.44592,0.10673,0.33156,0.31875,0.33125,0.48222,-0.033082,0.2722,0.46348,0.14215,0.77312,0.20377,0.20256,0.26705,0.22146,0.2093,0.22265,0.19705,0.19726,0.26046,0.33036,0.32606,0.19859,0.074963,0.68099,0.68066,0.64723,0.60105,0.15616,0.57043,0.56966,0.54696,0.33323,0.33283,0.33212,0.33282,0.58808,0.38488,0.18156,0.10385,0.10381,0.11153,0.76071,0.41708,0.17169,0.19664,0.53111,0.50624,0.47656,0.43271,0.48743,0.19073,0.51519,0.51409,0.13022,0.17017
JN412588,0.20105,0.47462,0.18229,0.14572,0.16387,0.56184,0.69265,0.18207,0.17955,0.18015,0.18079,0.17289,0.21073,0.19588,0.18946,0.44305,0.10335,0.32982,0.31678,0.32958,0.48671,-0.040118,0.27034,0.4727,0.14097,0.7788,0.20186,0.20098,0.2614,0.22098,0.20883,0.21986,0.19642,0.19772,0.26153,0.33022,0.32459,0.1985,0.073873,0.69106,0.69039,0.65081,0.60157,0.15633,0.5741,0.5735,0.54579,0.33147,0.33125,0.33057,0.33139,0.59218,0.37972,0.17792,0.099345,0.099369,0.10363,0.76741,0.41591,0.16835,0.19446,0.53463,0.5091,0.47648,0.43112,0.4914,0.18446,0.52195,0.52076,0.12913,0.16594
JN412592,0.19923,0.47292,0.18082,0.15324,0.17157,0.55634,0.69333,0.18144,0.17906,0.17938,0.18033,0.1762,0.21185,0.19096,0.1873,0.43727,0.10293,0.32487,0.31143,0.32451,0.47991,-0.02898,0.26647,0.47083,0.13433,0.77618,0.20368,0.20275,0.25835,0.22415,0.2081,0.21785,0.19385,0.19751,0.26408,0.33379,0.32843,0.19825,0.069795,0.68407,0.68371,0.64594,0.59524,0.14868,0.57256,0.57171,0.55018,0.32715,0.32703,0.32626,0.32697,0.58987,0.37577,0.17531,0.09765,0.097672,0.10131,0.76439,0.42157,0.17198,0.19729,0.53134,0.50787,0.47697,0.43206,0.48843,0.18857,0.52266,0.52167,0.12454,0.16303
JN624850,0.20665,0.47481,0.18537,0.15029,0.17014,0.55842,0.69157,0.189,0.18652,0.18702,0.18786,0.17868,0.22,0.19601,0.19401,0.45004,0.10814,0.335,0.3223,0.33499,0.48564,-0.026936,0.27572,0.47029,0.14044,0.77625,0.20701,0.20564,0.26689,0.22689,0.20967,0.22136,0.19771,0.20033,0.26031,0.33397,0.3292,0.20152,0.07455,0.68841,0.68793,0.65229,0.60367,0.15225,0.57322,0.57248,0.54723,0.33807,0.33787,0.3371,0.33779,0.58998,0.38758,0.18385,0.1052,0.10515,0.11242,0.76631,0.41778,0.17105,0.196,0.5364,0.51147,0.479,0.43637,0.49236,0.19121,0.52405,0.52268,0.13193,0.16844
JN699626,0.20955,0.47643,0.18881,0.1555,0.17422,0.55829,0.6888,0.1938,0.19123,0.19192,0.19234,0.18499,0.22221,0.19972,0.19643,0.45303,0.11078,0.34139,0.32849,0.34148,0.48433,-0.023161,0.27747,0.47645,0.14078,0.77404,0.20769,0.20658,0.27145,0.23264,0.21791,0.22839,0.20471,0.20511,0.26679,0.34132,0.33587,0.20632,0.080997,0.69036,0.68974,0.65544,0.6038,0.15704,0.57493,0.57426,0.54398,0.34624,0.34607,0.34533,0.34596,0.5902,0.39207,0.18904,0.10564,0.10566,0.10905,0.76537,0.41558,0.17509,0.1992,0.54073,0.51763,0.48468,0.44145,0.49978,0.19907,0.526,0.52475,0.13624,0.17628
JN699627,0.19954,0.47551,0.18162,0.14687,0.16446,0.5556,0.6857,0.18692,0.18497,0.18552,0.18538,0.18012,0.21121,0.19356,0.18656,0.44659,0.10217,0.32839,0.31616,0.32867,0.47491,-0.030413,0.27108,0.47502,0.13938,0.77309,0.2038,0.20335,0.26239,0.22145,0.20859,0.22107,0.19631,0.19564,0.25751,0.32918,0.3255,0.19683,0.072311,0.68381,0.68366,0.64697,0.60037,0.15155,0.57087,0.57026,0.54338,0.33335,0.33298,0.33226,0.33299,0.58711,0.38203,0.17382,0.10079,0.10074,0.10445,0.76295,0.4152,0.17223,0.19587,0.53225,0.50706,0.47541,0.43048,0.48636,0.18839,0.52082,0.51973,0.12473,0.16611
KC691257,0.20657,0.47937,0.18805,0.15047,0.1749,0.55945,0.68942,0.19459,0.19205,0.19266,0.19339,0.18647,0.21877,0.19953,0.19917,0.45036,0.11212,0.34029,0.32826,0.34038,0.4866,-0.02904,0.27454,0.47697,0.1404,0.77691,0.21064,0.20985,0.27115,0.23191,0.21607,0.22712,0.20254,0.20707,0.27013,0.34344,0.33922,0.20797,0.082541,0.6918,0.69146,0.65762,0.60833,0.15925,0.57571,0.57511,0.54522,0.34211,0.34181,0.34111,0.34187,0.59185,0.39112,0.18386,0.10274,0.10274,0.1089,0.76444,0.41746,0.17943,0.20264,0.54406,0.52101,0.48848,0.44688,0.50213,0.19391,0.52142,0.51999,0.13459,0.18111
KC748968,0.20808,0.47641,0.189,0.14578,0.16638,0.55942,0.68846,0.19072,0.18869,0.18918,0.18951,0.1811,0.21761,0.19804,0.19383,0.45045,0.10463,0.33821,0.3258,0.33832,0.47934,-0.022042,0.27634,0.47249,0.13919,0.77392,0.20665,0.2052,0.27098,0.22855,0.21177,0.223,0.19915,0.20151,0.26052,0.33565,0.33107,0.20299,0.079688,0.69022,0.68982,0.6573,0.60746,0.15302,0.57416,0.57339,0.54455,0.34193,0.34171,0.341,0.34162,0.58981,0.38811,0.18206,0.10295,0.10294,0.11065,0.76315,0.41539,0.17223,0.1957,0.53522,0.51096,0.47874,0.43723,0.49263,0.1899,0.51971,0.51843,0.13553,0.17675
KC748970,0.20861,0.47836,0.18884,0.14688,0.16838,0.56015,0.68971,0.19199,0.18922,0.1901,0.19051,0.18491,0.21746,0.20181,0.19276,0.44731,0.11002,0.33585,0.32353,0.33581,0.47819,-0.026554,0.28067,0.47494,0.14434,0.77609,0.20979,0.20913,0.26863,0.23135,0.21689,0.22926,0.20464,0.20543,0.26478,0.33501,0.33119,0.20648,0.083081,0.68824,0.68789,0.65098,0.60375,0.16267,0.57551,0.57508,0.54867,0.33877,0.33849,0.33784,0.3386,0.59354,0.38434,0.185,0.10429,0.10426,0.11121,0.76479,0.41928,0.17929,0.20335,0.53309,0.51044,0.47869,0.43625,0.49061,0.19265,0.52448,0.52296,0.13229,0.17547
GQ303259,0.17947,0.39103,0.13649,0.080321,0.025245,0.41882,0.43698,0.047509,0.045271,0.046831,0.049177,0.089177,0.038516,0.13484,0.07291,0.25348,0.048961,0.15948,0.14817,0.15876,0.32357,-0.052612,0.19886,0.21916,0.058799,0.57711,0.11456,0.11073,0.19963,0.050269,0.056644,0.068153,0.05717,0.078318,0.077687,0.20265,0.20458,0.072926,0.097609,0.43097,0.43125,0.41177,0.40845,0.15403,0.41011,0.41023,0.47647,0.14546,0.14502,0.14408,0.14517,0.40526,0.26006,0.01523,0.087285,0.087656,0.092014,0.47197,0.44365,0.097911,0.11922,0.29671,0.28857,0.27157,0.24541,0.28597,0.079885,0.28024,0.27912,0.10842,0.14169
KJ538722,0.22748,0.21722,0.21819,0.074747,0.11588,0.26698,0.30868,0.15934,0.15682,0.15797,0.15847,0.080946,0.16969,0.13216,0.16983,0.33996,0.088644,0.26144,0.25248,0.25842,0.32965,0.039171,0.18305,0.14821,0.075856,0.42408,0.11617,0.12363,0.25102,0.12319,0.12601,0.14506,0.13801,0.14982,0.15775,0.24477,0.24901,0.14303,0.14065,0.34363,0.34162,0.35437,0.30139,0.14891,0.26319,0.26361,0.2303,0.26098,0.26127,0.26139,0.26181,0.26021,0.299,0.14415,0.072377,0.072637,0.1134,0.36478,0.2866,0.1574,0.15228,0.35757,0.33019,0.29923,0.27146,0.30712,0.21183,0.24117,0.24052,0.18333,0.21942
HM152765,0.18621,0.40094,0.15959,0.15736,0.10935,0.5536,0.56546,0.10571,0.10148,0.10224,0.10453,0.095767,0.16218,0.1715,0.16439,0.3456,0.10777,0.20967,0.19289,0.20908,0.41204,-0.036967,0.25616,0.29406,0.11777,0.7185,0.15225,0.14655,0.20621,0.15586,0.1775,0.1798,0.16152,0.18004,0.21187,0.28008,0.27674,0.17526,0.12059,0.55713,0.55564,0.50433,0.44624,0.17259,0.50864,0.51,0.51556,0.20658,0.20684,0.20603,0.20682,0.50854,0.295,0.12041,0.097622,0.097886,0.11481,0.63119,0.44964,0.15018,0.16962,0.41891,0.3863,0.3511,0.31964,0.37194,0.13612,0.3599,0.35874,0.1426,0.13852
FJ973624,0.079456,0.21224,0.077449,-0.0031002,0.026027,0.40635,0.35041,0.017174,0.014732,0.016011,0.017752,0.049863,0.071649,0.08405,0.084621,0.15384,0.017732,0.08665,0.081241,0.08699,0.21932,-0.055335,0.15896,0.23307,0.04742,0.46141,0.079786,0.076387,0.067626,0.063825,0.059704,0.060997,0.052123,0.056497,0.086316,0.12588,0.12603,0.053218,0.0065466,0.40196,0.40226,0.34996,0.26918,0.026018,0.34055,0.34079,0.20859,0.093955,0.093594,0.093526,0.094852,0.35003,0.19478,0.052011,0.036237,0.036343,0.046229,0.37718,0.13824,0.060522,0.075161,0.25313,0.19019,0.19945,0.15056,0.17433,0.0085097,0.15992,0.15929,0.048234,0.0010476
GQ303263,0.17669,0.34907,0.18383,0.10382,0.08412,0.39963,0.44455,0.11584,0.11508,0.1152,0.11633,0.12745,0.11521,0.16664,0.086382,0.30998,0.098588,0.27359,0.26555,0.27415,0.41094,0.062772,0.24496,0.37079,0.10348,0.51589,0.14853,0.14964,0.25858,0.12124,0.13349,0.14203,0.1318,0.16478,0.17004,0.28352,0.28449,0.15465,0.099382,0.45461,0.45696,0.462,0.46932,0.12606,0.36984,0.36933,0.36187,0.24105,0.24067,0.24006,0.24076,0.39473,0.258,0.088408,0.10628,0.10627,0.11718,0.49182,0.35768,0.12651,0.13822,0.38018,0.37825,0.36352,0.34584,0.36772,0.15569,0.35918,0.35874,0.15577,0.1959
JN243856,0.17335,0.34715,0.18009,0.10372,0.088706,0.39467,0.43557,0.11602,0.11549,0.11504,0.11601,0.12477,0.11311,0.16817,0.084255,0.30522,0.09955,0.27315,0.26668,0.2735,0.40969,0.05254,0.24265,0.36556,0.10127,0.50878,0.1505,0.15137,0.26022,0.12805,0.14245,0.15127,0.1429,0.17235,0.17689,0.28193,0.28182,0.16138,0.099972,0.44815,0.45079,0.45924,0.46645,0.12155,0.36658,0.36586,0.36125,0.2433,0.24294,0.24234,0.24306,0.39215,0.25631,0.083679,0.11055,0.11052,0.11949,0.4828,0.3522,0.1272,0.1404,0.376,0.37467,0.36096,0.34471,0.36418,0.15172,0.35134,0.35126,0.15332,0.2015
JX307703,0.17634,0.34319,0.18438,0.11051,0.090946,0.39276,0.4373,0.12257,0.12203,0.12126,0.12304,0.13167,0.1168,0.16975,0.08999,0.30336,0.10568,0.2733,0.26476,0.27359,0.41124,0.064229,0.24499,0.36907,0.10999,0.5077,0.15617,0.15729,0.26187,0.12568,0.14012,0.14874,0.13781,0.1739,0.1784,0.28567,0.28655,0.16314,0.10291,0.44619,0.44867,0.45658,0.46577,0.11382,0.36317,0.3626,0.35272,0.23996,0.23969,0.23908,0.23977,0.38886,0.25471,0.092672,0.10919,0.10914,0.11798,0.48296,0.35256,0.12331,0.13466,0.37423,0.37323,0.35931,0.34364,0.36318,0.16225,0.35477,0.35442,0.16106,0.20238
JN561150,0.18177,0.35068,0.18568,0.10765,0.092032,0.3903,0.4393,0.12259,0.12212,0.12179,0.12359,0.12984,0.11914,0.17065,0.090922,0.31055,0.1049,0.27687,0.26889,0.2773,0.41104,0.06415,0.25113,0.3654,0.11222,0.51292,0.15862,0.15965,0.26614,0.12618,0.14221,0.15238,0.14128,0.17259,0.17647,0.28557,0.28579,0.16263,0.10239,0.44763,0.4502,0.46029,0.46798,0.12734,0.36975,0.36927,0.35648,0.24621,0.2459,0.24528,0.24609,0.39467,0.26464,0.092993,0.1178,0.11776,0.12795,0.48577,0.35704,0.13108,0.14246,0.37585,0.37515,0.36152,0.34627,0.36412,0.15851,0.35723,0.35663,0.16278,0.2052
JQ809701,0.17478,0.34302,0.17989,0.10093,0.083906,0.39031,0.43524,0.11401,0.1137,0.11314,0.11426,0.13071,0.10571,0.16889,0.080779,0.3035,0.10103,0.27256,0.26484,0.27316,0.40697,0.054672,0.24222,0.36525,0.10307,0.50718,0.15375,0.1545,0.26251,0.12694,0.13839,0.14718,0.13787,0.16991,0.17297,0.28354,0.28343,0.15905,0.10099,0.44519,0.44802,0.45632,0.46289,0.11949,0.36144,0.3611,0.35151,0.23955,0.23922,0.23857,0.23943,0.38692,0.25706,0.081205,0.10781,0.1078,0.11837,0.4821,0.35007,0.11855,0.13234,0.37185,0.37081,0.35806,0.34285,0.35933,0.1497,0.35443,0.35358,0.15869,0.20349
KC661271,0.17815,0.35005,0.18698,0.10797,0.091973,0.39199,0.43865,0.12323,0.12268,0.12207,0.12394,0.1328,0.11744,0.17326,0.086396,0.30971,0.10621,0.27729,0.26962,0.27761,0.40653,0.061672,0.24297,0.37052,0.10953,0.51151,0.15646,0.15713,0.26395,0.12677,0.1477,0.15464,0.14485,0.17946,0.18389,0.28717,0.28756,0.16906,0.10296,0.44992,0.45245,0.46263,0.47001,0.1222,0.36925,0.36874,0.36246,0.24538,0.24513,0.2445,0.2452,0.39593,0.26118,0.090854,0.11264,0.11266,0.12126,0.48514,0.35676,0.12761,0.13949,0.38056,0.37677,0.36389,0.34693,0.36728,0.15782,0.35787,0.35806,0.15877,0.20551
KF024733,0.17662,0.33878,0.17385,0.11319,0.090104,0.38997,0.42894,0.12538,0.12573,0.125,0.12623,0.15613,0.11415,0.16469,0.085859,0.30347,0.11432,0.27284,0.2645,0.27303,0.41111,0.057426,0.24987,0.3726,0.11954,0.50132,0.16834,0.16865,0.26227,0.12216,0.14853,0.15758,0.14817,0.17565,0.17642,0.29487,0.29624,0.16483,0.10272,0.44564,0.44788,0.45623,0.46082,0.11613,0.35499,0.35486,0.33909,0.23793,0.23745,0.23685,0.23766,0.37872,0.25157,0.089061,0.11946,0.11948,0.12293,0.48178,0.34641,0.11184,0.1271,0.38126,0.38257,0.36836,0.35736,0.37084,0.15745,0.35063,0.35035,0.15951,0.2029
KF841475,0.17466,0.33828,0.18446,0.10091,0.090616,0.39479,0.42628,0.1346,0.13466,0.13447,0.1356,0.13029,0.12216,0.1667,0.10067,0.31237,0.1091,0.28035,0.27165,0.28047,0.41853,0.061427,0.25614,0.37031,0.11373,0.51221,0.16215,0.16305,0.2655,0.12596,0.14657,0.15776,0.14847,0.16947,0.17353,0.28488,0.28425,0.15776,0.10004,0.44141,0.444,0.45056,0.46193,0.1227,0.35796,0.35777,0.34817,0.24856,0.24824,0.24776,0.24835,0.38011,0.25818,0.093664,0.11523,0.11522,0.12292,0.48307,0.35555,0.13309,0.14672,0.37262,0.37216,0.3571,0.34247,0.36051,0.15678,0.35053,0.34989,0.16422,0.20094
HM152766,0.17984,0.34132,0.17593,0.097943,0.086994,0.3903,0.43063,0.12585,0.12531,0.12506,0.1263,0.13365,0.11923,0.15819,0.091913,0.31394,0.10301,0.28112,0.27293,0.28132,0.41176,0.063383,0.25238,0.36936,0.10628,0.50818,0.15893,0.1584,0.26309,0.11936,0.14357,0.15554,0.14447,0.16589,0.16878,0.28421,0.2841,0.15411,0.095017,0.44015,0.44281,0.44746,0.45715,0.11965,0.35926,0.35882,0.34619,0.25222,0.25181,0.2514,0.25195,0.38344,0.25776,0.084293,0.11008,0.10993,0.11662,0.48395,0.35059,0.13072,0.14425,0.37346,0.36877,0.35506,0.33779,0.35902,0.1569,0.35449,0.354,0.15494,0.19574
